date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:54	109025/109025	---M--	200	added ('OK')	image/svg+xml	etag:%22a9d3563ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.svg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.svg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:56	18028/18028	---M--	200	added ('OK')	application/font-woff2	etag:%225936863ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.woff2	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.woff2	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:56	4943/4943	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:02:55%20GMT	http://www.karneltravelguide.somee.com/fonts/flexslider-icon.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/flexslider-icon.56.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:56	23424/23424	---M--	200	added ('OK')	font/x-woff	etag:%225936863ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.woff	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.woff	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:57	4951/4951	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:02:56%20GMT	http://www.karneltravelguide.somee.com/fonts/flexslider-icond41d.html?	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/flexslider-icond41d.57d41d.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:57	4947/4947	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:02:56%20GMT	http://www.karneltravelguide.somee.com/fonts/flexslider-icon-2.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/flexslider-icon-2.58.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:58	4947/4947	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:02:57%20GMT	http://www.karneltravelguide.somee.com/fonts/flexslider-icon-3.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/flexslider-icon-3.59.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:58	4947/4947	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Feb%202022%2002:02:57%20GMT	http://www.karneltravelguide.somee.com/fonts/flexslider-icon-4.html	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/flexslider-icon-4.5a.delayed	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:02:58	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%22a9d3563ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.ttf	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/glyphicons-halflings-regular.ttf	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:13	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2235c163ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e3e6e.eot	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:15	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%22a9d3563ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e3e6e.woff2	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:22	98024/98024	---M--	200	added ('OK')	font/x-woff	etag:%22756e363ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e3e6e.woff	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:25	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%22756e363ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e3e6e.svg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:30	35655/35655	---M--	200	added ('OK')	image/png	etag:%2261b55f173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/color.png	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/color.png	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:32	36442/36442	---M--	200	added ('OK')	image/gif	etag:%22fc6cb5173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/loader-orange.gif	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/loader-orange.gif	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:33	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22a9d3563ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/fontawesome-webfontd41d.eot?	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/fontawesome-webfontd41dd41d.eot	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:41	47636/47636	---M--	200	added ('OK')	image/jpeg	etag:%2257d3d6173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/tour-offers.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/tour-offers.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:45	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%22756e363ee6d51:0%22	http://www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/fonts/fontawesome-webfont3e6e3e6e.ttf	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:03:48	97700/97700	---M--	200	added ('OK')	image/jpeg	etag:%221047ae173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/hotel-offers.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/hotel-offers.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:04	115169/115169	---M--	200	added ('OK')	image/jpeg	etag:%2246fcbe173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/message-banner.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/message-banner.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:07	116415/116415	---M--	200	added ('OK')	image/jpeg	etag:%222882a9173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/highlights.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/highlights.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:10	252736/252736	---M--	200	added ('OK')	image/jpeg	etag:%2246fcbe173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/megamenu.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/megamenu.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:24	265596/265596	---M--	200	added ('OK')	image/jpeg	etag:%2259f5dd173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/video-banner.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/video-banner.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:31	166310/166310	---M--	200	added ('OK')	image/jpeg	etag:%22a2aecf173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/testimonials.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/testimonials.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:33	54414/54414	---M--	200	added ('OK')	image/jpeg	etag:%224b455d173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/car-packages.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/car-packages.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:46	243274/243274	---M--	200	added ('OK')	image/jpeg	etag:%22e7f79f173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/flight-testimonials.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/flight-testimonials.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:49	243274/243274	---M--	200	added ('OK')	image/jpeg	etag:%22d640d9173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/tour-testimonials.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/tour-testimonials.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:52	34600/34600	---M--	200	added ('OK')	image/jpeg	etag:%229b672173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-flight-grid-list.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-flight-grid-list.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:04:55	34600/34600	---M--	200	added ('OK')	image/jpeg	etag:%229b672173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-flight-detail.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-flight-detail.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:04	72737/72737	---M--	200	added ('OK')	image/jpeg	etag:%224fe179173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-hotel-grid-list.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-hotel-grid-list.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:07	72737/72737	---M--	200	added ('OK')	image/jpeg	etag:%224fe179173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-hotel-detail.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-hotel-detail.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:21	82240/82240	---M--	200	added ('OK')	image/jpeg	etag:%227dc1c3173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/Resorts.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/Resorts.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:31	163540/163540	---M--	200	added ('OK')	image/jpeg	etag:%22b9886b173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-car-search.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-car-search.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:37	418777/418777	---M--	200	added ('OK')	image/jpeg	etag:%226b59c1173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/newsletter.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/newsletter.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:40	418777/418777	---M--	200	added ('OK')	image/jpeg	etag:%222afb61173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/contact-form.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/contact-form.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:50	178400/178400	---M--	200	added ('OK')	image/jpeg	etag:%22c52488173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-tour-grid-list.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-tour-grid-list.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:52	87859/87859	---M--	200	added ('OK')	image/jpeg	etag:%2229e76d173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-cruise-grid-list.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-cruise-grid-list.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:05:55	89552/89552	---M--	200	added ('OK')	image/jpeg	etag:%2229e76d173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-cruise-detail.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-cruise-detail.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:08	77039/77039	---M--	200	added ('OK')	image/jpeg	etag:%22c5e64173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-about-us.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-about-us.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:08	234356/234356	---M--	200	added ('OK')	image/jpeg	etag:%22c52488173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-tour-detail.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-tour-detail.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:09	115169/115169	---M--	200	added ('OK')	image/jpeg	etag:%22832869173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-car-grid-list.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-car-grid-list.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:18	163540/163540	---M--	200	added ('OK')	image/jpeg	etag:%22832869173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-car-detail.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-car-detail.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:28	124276/124276	---M--	200	added ('OK')	image/jpeg	etag:%22bdbf66173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-blog-listing.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-blog-listing.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:28	124276/124276	---M--	200	added ('OK')	image/jpeg	etag:%22c5e64173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-blog-details.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-blog-details.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:55	159391/159391	---M--	200	added ('OK')	image/jpeg	etag:%2230987e173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-login.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-login.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:06:58	302691/302691	---M--	200	added ('OK')	image/jpeg	etag:%22cf7077173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-gallery.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-gallery.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:07:06	234356/234356	---M--	200	added ('OK')	image/jpeg	etag:%22a7081173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-registration.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-registration.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:07:35	246057/246057	---M--	200	added ('OK')	image/jpeg	etag:%22621275173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-forgot-password.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-forgot-password.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:07:39	254927/254927	---M--	200	added ('OK')	image/jpeg	etag:%22bdbf66173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-byf-info.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-byf-info.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:01	638981/638981	---M--	200	added ('OK')	image/jpeg	etag:%22a6483173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-team.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-team.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:07	381781/381781	---M--	200	added ('OK')	image/jpeg	etag:%221de58c173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-travel-insurance.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-travel-insurance.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:20	72099/72099	---M--	200	added ('OK')	image/jpeg	etag:%229b672173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-flight-booking.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-flight-booking.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:26	286790/286790	---M--	200	added ('OK')	image/jpeg	etag:%222bc085173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-thank-you.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-thank-you.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:26	159391/159391	---M--	200	added ('OK')	image/jpeg	etag:%22b9886b173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-contact-us.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-contact-us.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:32	73305/73305	---M--	200	added ('OK')	image/jpeg	etag:%224fe179173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-hotel-booking.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-hotel-booking.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:35	58181/58181	---M--	200	added ('OK')	image/jpeg	etag:%222bc085173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-tour-booking.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-tour-booking.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:41	53029/53029	---M--	200	added ('OK')	image/jpeg	etag:%22bdbf66173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-car-booking.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-car-booking.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:08:58	103803/103803	---M--	200	added ('OK')	image/jpeg	etag:%2287357c173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-hotel-search.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-hotel-search.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:09:02	549151/549151	---M--	200	added ('OK')	image/jpeg	etag:%22cf7077173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-holiday.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-holiday.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:09:17	254927/254927	---M--	200	added ('OK')	image/jpeg	etag:%229b672173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-flight-search.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-flight-search.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:09:32	406712/406712	---M--	200	added ('OK')	image/jpeg	etag:%2229e76d173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-cruise-booking.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-cruise-booking.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:09:52	302084/302084	---M--	200	added ('OK')	image/jpeg	etag:%228e4b70173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-cruise-search.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-cruise-search.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:00	381781/381781	---M--	200	added ('OK')	image/jpeg	etag:%2287828a173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-tour-search.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-tour-search.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:06	302691/302691	---M--	200	added ('OK')	image/jpeg	etag:%2230987e173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-navbar-wrapper.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-navbar-wrapper.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:08	97369/97369	---M--	200	added ('OK')	image/jpeg	etag:%229b672173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-flight-offers.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-flight-offers.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
09:10:14	48685/48685	---M--	200	added ('OK')	image/jpeg	etag:%2287828a173ee6d51:0%22	http://www.karneltravelguide.somee.com/images/cover-tour-offers.jpg	D:/prj/karnel-travel-guide/KarnelTravelGuide/www.karneltravelguide.somee.com/images/cover-tour-offers.jpg	(from http://www.karneltravelguide.somee.com/css?v=VUn2EfuWFw-6eiZyfpk8lqQRANnCaF8ZidT79FkcpyU1)
